antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'Cr, %_Low'})","frozenset({'metal_residue_grab1, tonn_0.4'})",0.3336419931709011,0.9993633890850165,0.3336419931709011,1.0,1.0006370164466063,1.0,0.00021240013454942863,inf,0.0009553586937640263,0.33385452860782955,1.0,0.6669272643039148
"frozenset({'Cr, %_Low'})",frozenset({'kind_B 789/BC'}),0.3336419931709011,0.9997106314022802,0.3336419931709011,1.0,1.000289452356142,1.0,9.654551570431602e-05,inf,0.0004342539517110572,0.3337385666319324,1.0,0.6668692833159662
"frozenset({'Cr, %_Low'})","frozenset({'slag_weight_close_grab1, tonn_1.8'})",0.3336419931709011,1.0,0.3336419931709011,1.0,1.0,1.0,0.0,inf,0.0,0.3336419931709011,0.0,0.6668209965854506
"frozenset({'Cr, %_Low'})",frozenset({'alloy_type_open'}),0.3336419931709011,0.989698477921176,0.32519243011748367,0.9746747614917607,0.9848199054918503,1.0,-0.005012542694344535,0.4067690053727414,-0.02260884830028453,0.3257957905722735,-1.458397731370052,0.65162601883722
"frozenset({'Cr, %_Low'})","frozenset({'residuals_grab2, tonn_4.0'})",0.3336419931709011,0.9745355634006597,0.32362983968979686,0.9699913269731136,0.995337023503084,1.0,-0.0015161480991263132,0.8485692311861086,-0.006981404928564947,0.32870914648483424,-0.17845423007174716,0.6510387776857373
"frozenset({'Cr, %_Low'})",frozenset({'doc_requirement_DOC 34028-2016'}),0.3336419931709011,0.7953006539730308,0.2357196597025291,0.7065047701647875,0.8883492885808008,1.0,-0.029626035659154032,0.6974537410434263,-0.15868280859681824,0.2638978877802255,-0.4337868465712854,0.501447698719419
"frozenset({'Cu, %_Low'})","frozenset({'Cr, %_Low'})",0.337635279819434,0.3336419931709011,0.19596041437583195,0.5803908124785739,1.7395616389969262,1.0,0.08331110665206108,1.5880443675820928,0.6418556402548774,0.4122732253744064,0.37029467160129226,0.5838640966122272
"frozenset({'Cr, %_Low'})","frozenset({'Cu, %_Low'})",0.3336419931709011,0.337635279819434,0.19596041437583195,0.5873373807458804,1.7395616389969262,1.0,0.08331110665206108,1.6050998788738813,0.6380091890495981,0.4122732253744064,0.3769858105642698,0.5838640966122272
"frozenset({'Cr, %_Low'})","frozenset({'Ti, %_Low'})",0.3336419931709011,0.4000231494878176,0.17107471497193125,0.5127493495229836,1.2817991913205486,1.0,0.03761019406231447,1.2313515639739168,0.329922647559963,0.3040839419812777,0.18788424909883603,0.4702056932800103
"frozenset({'Cr, %_Low'})","frozenset({'Mo, %_Low'})",0.3336419931709011,0.3599166618438567,0.1943399502286012,0.5824804856895057,1.6183759948912961,1.0,0.07425663779559966,1.533062087440867,0.5734104106940585,0.38928819846974266,0.3477106973082251,0.5612193391624889
"frozenset({'Mo, %_Low'})","frozenset({'Cr, %_Low'})",0.3599166618438567,0.3336419931709011,0.1943399502286012,0.5399581926354721,1.6183759948912961,1.0,0.07425663779559966,1.4484727173960736,0.5969482340625126,0.38928819846974266,0.30961764899672767,0.5612193391624889
"frozenset({'Cr, %_Low'})","frozenset({'P, %_Low'})",0.3336419931709011,0.33676717402627465,0.1757624862549916,0.5267996530789245,1.5642844484534693,1.0,0.06340281507833362,1.4015898979979935,0.5413457519954377,0.35532935532935533,0.2865245380061725,0.5243553171735919
"frozenset({'P, %_Low'})","frozenset({'Cr, %_Low'})",0.33676717402627465,0.3336419931709011,0.1757624862549916,0.5219109812682592,1.5642844484534693,1.0,0.06340281507833362,1.393794838870786,0.5438965958530079,0.35532935532935533,0.2825342926293426,0.5243553171735919
"frozenset({'Cr, %_Low'})","frozenset({'alloy_speed, meter/minute_2.0'})",0.3336419931709011,0.8727935644423868,0.2746107992360669,0.8230702515177797,0.9430296980290243,1.0,-0.01658978523122634,0.718965785283961,-0.0831239477577676,0.29470219241040924,-0.3908867716216042,0.5688522797937682
"frozenset({'Cr, %_Low'})","frozenset({'crystallizer_movement, mm_Low'})",0.3336419931709011,0.6223161062561491,0.20898200127322183,0.6263660017346054,1.0065077786638377,1.0,0.0013512151995659916,1.0108392049365371,0.009703044376352495,0.27977066707987913,0.010722976397831346,0.48108963157501217
"frozenset({'Cr, %_Low'})","frozenset({'Ni, %_Low'})",0.3336419931709011,0.3370565426239944,0.19711788876671105,0.5908065915004337,1.7528411906826913,1.0,0.08466167207434877,1.6201225230066436,0.6445449084884385,0.4162287669558841,0.38276273195425525,0.5878140100359311
