IsolationForest,LOF,OneClassSVM,count,mean,std,min,25%,50%,75%,max
-1,-1,-1,118.0,0.0010779661016949152,0.0017635984771440108,0.0,0.0,0.0,0.0035,0.0044
-1,-1,1,32.0,0.00045,0.0012096387090580448,0.0,0.0,0.0,0.0,0.0036
-1,1,-1,252.0,0.0013436507936507938,0.0019044295621656274,0.0,0.0,0.0,0.0038,0.0051
-1,1,1,462.0,0.0017900432900432902,0.0018589609436131134,0.0,0.0,0.0,0.0037,0.004
1,-1,-1,247.0,0.0024259109311740895,0.0017137584925818116,0.0,0.0,0.0027,0.004,0.005
1,-1,1,467.0,0.0018068522483940044,0.0016597598414654754,0.0,0.0,0.0024,0.0034,0.0047
1,1,-1,247.0,0.0025255060728744945,0.001723898625352264,0.0,0.0,0.003,0.0038,0.0052
1,1,1,15454.0,0.0022523359647987577,0.0016683806110823838,0.0,0.0,0.0027,0.0035,0.0053
