feature,importance
cat__timestamp_2020-05-24 22:11:03,2.8466184791828298e-05
cat__timestamp_2020-08-18 09:54:03,2.8430765679249832e-05
cat__timestamp_2020-07-08 21:17:33,2.8352003796524712e-05
cat__timestamp_2020-06-05 09:07:23,2.8020015795824853e-05
cat__timestamp_2020-01-07 22:39:27,2.787283942004056e-05
cat__timestamp_2020-01-05 21:11:52,2.769573411199387e-05
cat__timestamp_2020-01-08 00:40:24,2.7628473427587827e-05
cat__timestamp_2020-07-29 23:02:38,2.7612521315060774e-05
cat__timestamp_2020-08-17 07:05:55,2.7556942220199085e-05
cat__timestamp_2020-07-29 11:36:26,2.7501069663101632e-05
cat__timestamp_2020-01-05 11:51:00,2.7414279280085097e-05
cat__timestamp_2020-07-29 17:44:26,2.7288499664324175e-05
cat__timestamp_2020-05-31 12:52:59,2.72464599879813e-05
cat__timestamp_2020-05-25 07:37:09,2.7107953305025895e-05
cat__timestamp_2020-05-09 21:30:28,2.7102432314271044e-05
cat__timestamp_2020-05-23 10:08:14,2.709848209946983e-05
cat__timestamp_2020-07-08 23:53:28,2.706043851076628e-05
cat__timestamp_2020-06-09 02:44:08,2.7050478335150877e-05
cat__timestamp_2020-07-19 17:01:01,2.7029273125593826e-05
cat__timestamp_2020-01-08 07:49:46,2.692339784526326e-05
cat__timestamp_2020-08-19 13:45:22,2.6898364298367313e-05
cat__timestamp_2020-04-09 09:32:41,2.6534070309225747e-05
cat__timestamp_2020-05-25 12:50:15,2.6439823965096933e-05
cat__timestamp_2020-06-09 21:27:07,2.6386255256218914e-05
cat__timestamp_2020-07-26 03:30:03,2.6303876386151623e-05
cat__timestamp_2020-05-25 16:28:38,2.6229052847649592e-05
cat__timestamp_2020-08-15 18:18:42,2.608434524564551e-05
cat__timestamp_2020-08-08 03:27:20,2.599216729882727e-05
cat__timestamp_2020-08-09 17:53:16,2.583990435334563e-05
cat__timestamp_2020-07-25 15:26:41,2.5816610935814418e-05
cat__timestamp_2020-06-09 04:03:50,2.5758443403655284e-05
cat__timestamp_2020-05-19 14:23:17,2.551423489001851e-05
cat__timestamp_2020-07-31 19:16:09,2.5465141491269084e-05
cat__timestamp_2020-06-09 20:01:03,2.5459071416687046e-05
cat__timestamp_2020-08-17 16:42:33,2.5449176745331668e-05
cat__timestamp_2020-06-09 18:43:41,2.5380292628890264e-05
cat__timestamp_2020-05-24 18:04:03,2.5380044223378185e-05
cat__timestamp_2020-05-31 05:19:37,2.5373370558788243e-05
cat__timestamp_2020-05-24 08:22:13,2.5367381514917368e-05
cat__timestamp_2020-01-10 05:33:41,2.5351891299875592e-05
cat__timestamp_2020-01-10 07:47:19,2.5349467187513093e-05
cat__timestamp_2020-01-10 00:06:07,2.531884965804553e-05
cat__timestamp_2020-05-24 10:06:04,2.5173091230681285e-05
cat__timestamp_2020-02-08 14:04:37,2.5136503186887615e-05
cat__timestamp_2020-07-31 11:08:33,2.4992011609652463e-05
cat__timestamp_2020-02-05 16:31:15,2.4939458068312874e-05
cat__timestamp_2020-03-08 07:26:13,2.4877971321881748e-05
cat__timestamp_2020-08-15 15:33:24,2.4716132035043094e-05
cat__timestamp_2020-02-08 20:10:29,2.4675104290420728e-05
cat__timestamp_2020-01-08 13:41:51,2.4606246593431494e-05
cat__timestamp_2020-08-08 05:24:31,2.457513408138611e-05
cat__timestamp_2020-02-08 21:27:30,2.443838322628014e-05
cat__timestamp_2020-03-09 04:48:44,2.441975095194841e-05
cat__timestamp_2020-07-25 12:47:40,2.438676668524371e-05
cat__timestamp_2020-08-08 17:38:00,2.4372184925104946e-05
cat__timestamp_2020-04-09 08:15:03,2.4323272722100658e-05
cat__timestamp_2020-06-09 06:59:07,2.4306158955493795e-05
cat__timestamp_2020-05-30 10:49:57,2.4211967568733795e-05
cat__timestamp_2020-07-19 16:36:58,2.4178744222923076e-05
cat__timestamp_2020-07-29 18:27:29,2.4149334971232506e-05
cat__timestamp_2020-05-20 18:52:17,2.4134057209808525e-05
cat__timestamp_2020-07-31 03:20:09,2.4104458907017487e-05
cat__timestamp_2020-05-09 16:56:16,2.4077343156785356e-05
cat__timestamp_2020-01-10 06:57:19,2.3999337133867866e-05
cat__timestamp_2020-02-08 22:01:44,2.399217802401674e-05
cat__timestamp_2020-06-09 22:49:10,2.3763589558336506e-05
cat__timestamp_2020-01-07 23:50:56,2.3651088309945566e-05
cat__timestamp_2020-08-15 20:27:34,2.3641918930554252e-05
cat__timestamp_2020-08-20 08:43:01,2.3622737074451026e-05
cat__timestamp_2020-07-29 15:02:05,2.357741302817825e-05
cat__timestamp_2020-05-09 05:10:31,2.3541377774681604e-05
cat__timestamp_2020-08-18 13:20:04,2.3412935753389995e-05
cat__timestamp_2020-07-09 03:33:11,2.3213167416292678e-05
cat__timestamp_2020-08-17 13:29:24,2.320023705161985e-05
cat__timestamp_2020-03-08 13:09:26,2.3199827087783213e-05
cat__timestamp_2020-08-25 14:40:01,2.3136777600543374e-05
cat__timestamp_2020-05-25 18:38:33,2.3110558331325737e-05
cat__timestamp_2020-08-09 22:39:34,2.2905839074618348e-05
cat__timestamp_2020-04-09 06:46:48,2.278010215866557e-05
cat__timestamp_2020-04-09 10:16:09,2.256326828740029e-05
cat__timestamp_2020-08-09 09:37:01,2.2550973727630112e-05
cat__timestamp_2020-05-09 23:30:05,2.2475065309970042e-05
cat__timestamp_2020-07-25 19:23:05,2.2425488136444866e-05
cat__timestamp_2020-08-08 08:20:49,2.2367913173078994e-05
cat__timestamp_2020-08-09 16:24:41,2.2281006498995246e-05
cat__timestamp_2020-05-09 00:18:15,2.2275532566468823e-05
cat__timestamp_2020-03-09 20:04:13,2.2210214775892172e-05
cat__timestamp_2020-05-19 12:56:07,2.2127539848112407e-05
cat__timestamp_2020-08-17 12:35:01,2.2065642467659486e-05
cat__timestamp_2020-08-26 01:44:08,2.202606986206326e-05
cat__timestamp_2020-07-24 09:03:26,2.198513059123814e-05
cat__timestamp_2020-08-25 23:26:22,2.19369524618213e-05
cat__timestamp_2020-08-17 19:45:01,2.1925717107476317e-05
cat__timestamp_2020-01-06 00:25:22,2.1878455448033006e-05
cat__timestamp_2020-08-26 07:41:32,2.1830065120168145e-05
cat__timestamp_2020-05-09 13:42:28,2.1827863585211855e-05
cat__timestamp_2020-07-31 02:38:57,2.1572824452848286e-05
cat__timestamp_2020-02-08 18:51:07,2.1476457279581648e-05
cat__timestamp_2020-06-09 06:16:02,2.1467591662680166e-05
cat__timestamp_2020-02-08 20:47:19,2.1427550524290895e-05
cat__timestamp_2020-01-08 12:15:32,2.141798972816759e-05
cat__timestamp_2020-04-09 22:59:39,2.1371508270268927e-05
cat__timestamp_2020-07-24 23:47:33,2.1337961121473467e-05
cat__timestamp_2020-07-30 19:24:59,2.1294319050301955e-05
cat__timestamp_2020-02-05 02:39:26,2.129076973131982e-05
cat__timestamp_2020-05-08 14:52:02,2.1285885340373835e-05
cat__timestamp_2020-04-09 01:21:07,2.1226183831436435e-05
cat__timestamp_2020-07-09 07:36:35,2.1158806770468197e-05
cat__timestamp_2020-05-20 15:31:57,2.1127266776316274e-05
cat__timestamp_2020-07-08 23:12:51,2.1121843169249545e-05
cat__timestamp_2020-08-09 11:38:31,2.1108043107627655e-05
cat__timestamp_2020-03-05 14:05:13,2.109971266811823e-05
cat__timestamp_2020-07-24 00:26:59,2.0913897011653223e-05
cat__timestamp_2020-08-25 22:37:08,2.0884132445330496e-05
cat__timestamp_2020-07-24 13:32:52,2.0877729682023707e-05
cat__timestamp_2020-02-07 17:46:16,2.086261778698015e-05
cat__timestamp_2020-01-08 14:21:57,2.084786362332116e-05
cat__timestamp_2020-07-28 06:21:12,2.070400845377271e-05
cat__timestamp_2020-07-25 18:41:52,2.0647598164613948e-05
cat__timestamp_2020-05-24 16:09:42,2.0644262270604862e-05
cat__timestamp_2020-03-09 14:39:34,2.0604336435184444e-05
cat__timestamp_2020-05-08 16:59:42,2.0581961073015453e-05
cat__timestamp_2020-08-26 04:49:57,2.0501140700773287e-05
cat__timestamp_2020-05-09 11:41:28,2.0436132280704726e-05
cat__timestamp_2020-07-24 11:00:06,2.0426857611447533e-05
cat__timestamp_2020-07-31 21:30:07,2.0424939623524996e-05
cat__timestamp_2020-07-25 16:09:18,2.041703484403335e-05
cat__timestamp_2020-01-08 03:06:58,2.0308772490709054e-05
cat__timestamp_2020-05-21 04:35:58,2.028013291660676e-05
cat__timestamp_2020-05-09 20:51:13,2.026282386420456e-05
cat__timestamp_2020-02-08 16:38:45,2.024787270137485e-05
cat__timestamp_2020-05-19 10:44:07,2.0095883617995206e-05
cat__timestamp_2020-08-25 20:50:24,2.0094975493785935e-05
cat__timestamp_2020-07-27 17:26:00,2.003411541965231e-05
cat__timestamp_2020-05-08 19:09:20,1.999152687621372e-05
cat__timestamp_2020-08-26 02:24:14,1.995649523708957e-05
cat__timestamp_2020-01-08 22:11:37,1.9951069212185553e-05
cat__timestamp_2020-07-27 16:35:24,1.9897372574159844e-05
cat__timestamp_2020-05-30 23:22:15,1.9891957450903547e-05
cat__timestamp_2020-07-26 01:28:32,1.9864958607753894e-05
cat__timestamp_2020-07-30 20:39:24,1.9766225174179775e-05
cat__timestamp_2020-02-05 01:05:47,1.9747789962171678e-05
cat__timestamp_2020-01-08 04:43:59,1.969788036679361e-05
cat__timestamp_2020-01-08 22:36:31,1.968887822216232e-05
cat__timestamp_2020-05-25 02:28:13,1.960577226524622e-05
cat__timestamp_2020-05-08 21:30:56,1.9541223614266204e-05
cat__timestamp_2020-07-28 04:14:02,1.9539260049601902e-05
"num__metal_residue_grab1, tonn_scaled",1.952827038237817e-05
cat__timestamp_2020-08-20 09:23:00,1.930423152089881e-05
cat__timestamp_2020-03-09 23:28:24,1.9151595685361142e-05
cat__timestamp_2020-07-08 22:33:08,1.914017767183503e-05
cat__timestamp_2020-05-09 11:05:12,1.9122140149478747e-05
cat__timestamp_2020-08-08 18:58:55,1.9078796319261348e-05
cat__timestamp_2020-01-08 12:59:50,1.9052436899230247e-05
cat__timestamp_2020-07-28 03:27:15,1.900461025575428e-05
cat__timestamp_2020-05-25 22:26:55,1.8970299506332864e-05
cat__timestamp_2020-03-09 22:44:25,1.896152062736668e-05
cat__timestamp_2020-07-22 01:16:32,1.8949287408334204e-05
cat__timestamp_2020-08-17 07:44:28,1.8896423681796694e-05
cat__timestamp_2020-03-08 05:03:29,1.8860842712940502e-05
cat__timestamp_2020-08-08 07:25:59,1.8829201947099714e-05
cat__timestamp_2020-02-05 04:26:27,1.8781850258875367e-05
cat__timestamp_2020-08-25 13:50:56,1.8757718491263952e-05
cat__timestamp_2020-07-31 17:39:03,1.86635051430902e-05
cat__timestamp_2020-07-05 11:34:11,1.865326653252403e-05
cat__timestamp_2020-06-09 17:23:49,1.864115643492437e-05
cat__timestamp_2020-05-31 04:15:36,1.863708529446682e-05
cat__timestamp_2020-07-27 18:09:23,1.8635721503950467e-05
cat__timestamp_2020-04-09 14:47:24,1.8509809258401764e-05
cat__timestamp_2020-04-09 02:09:22,1.8398532719938304e-05
cat__timestamp_2020-08-15 12:49:04,1.8283807111739257e-05
cat__timestamp_2020-07-30 18:06:42,1.8269666654962913e-05
cat__timestamp_2020-08-09 17:09:37,1.8221241072049513e-05
cat__timestamp_2020-01-08 02:18:58,1.8217656015518084e-05
cat__timestamp_2020-07-09 17:26:43,1.816877447551211e-05
cat__timestamp_2020-03-05 08:14:58,1.809887417149997e-05
cat__timestamp_2020-05-17 05:50:06,1.8054488298941006e-05
cat__timestamp_2020-05-24 02:20:28,1.7969308370911516e-05
cat__timestamp_2020-07-31 13:16:35,1.794092844706986e-05
cat__timestamp_2020-07-09 18:55:57,1.7899445679992775e-05
cat__timestamp_2020-07-31 12:31:18,1.78350651595084e-05
cat__timestamp_2020-04-09 08:52:57,1.7824633029043048e-05
cat__timestamp_2020-02-05 17:38:53,1.7800778879646383e-05
cat__timestamp_2020-08-09 19:26:19,1.777138684432909e-05
cat__timestamp_2020-03-09 04:06:50,1.7762926540167042e-05
cat__timestamp_2020-01-08 23:21:30,1.775821163405323e-05
cat__timestamp_2020-03-09 12:07:47,1.7742112444596312e-05
cat__timestamp_2020-08-23 22:27:42,1.773721537582222e-05
cat__timestamp_2020-08-17 10:32:56,1.7724108508060357e-05
cat__timestamp_2020-05-08 23:36:32,1.77117129795377e-05
cat__timestamp_2020-02-08 18:14:18,1.7682277137882058e-05
cat__timestamp_2020-08-18 10:29:34,1.7644325033205404e-05
cat__timestamp_2020-07-25 20:03:45,1.7618817245234986e-05
cat__timestamp_2020-01-10 09:12:13,1.7597040792824862e-05
cat__timestamp_2020-05-09 09:52:29,1.7574469234004742e-05
cat__timestamp_2020-01-05 23:33:40,1.757219167161244e-05
cat__timestamp_2020-05-21 23:47:22,1.756730694509525e-05
cat__timestamp_2020-03-05 21:55:35,1.7555612295690696e-05
cat__timestamp_2020-07-31 09:26:18,1.7552629281431807e-05
cat__timestamp_2020-01-05 06:53:49,1.7545176025351456e-05
cat__timestamp_2020-05-19 17:29:08,1.7523801686653736e-05
cat__timestamp_2020-04-09 15:25:13,1.7470111266148683e-05
cat__timestamp_2020-08-15 19:00:50,1.7374509889960864e-05
cat__timestamp_2020-05-24 19:46:55,1.7292160709347e-05
cat__timestamp_2020-08-08 21:30:33,1.720243065093267e-05
cat__timestamp_2020-08-17 23:18:26,1.719139076142166e-05
cat__timestamp_2020-01-10 04:47:22,1.7183937241000414e-05
cat__timestamp_2020-03-05 22:45:57,1.717674314420154e-05
cat__timestamp_2020-07-25 09:20:24,1.7158990545369528e-05
cat__timestamp_2020-05-27 06:02:22,1.715061326431983e-05
cat__timestamp_2020-07-31 04:00:28,1.7127076636609108e-05
cat__timestamp_2020-02-08 19:34:30,1.7125204477514e-05
cat__timestamp_2020-05-20 17:04:17,1.7067867800741112e-05
cat__timestamp_2020-08-18 05:40:18,1.7058830340872145e-05
cat__timestamp_2020-08-17 08:31:58,1.704699426735219e-05
cat__timestamp_2020-05-25 23:17:14,1.7020496748556737e-05
cat__timestamp_2020-07-31 20:36:08,1.700551421735215e-05
cat__timestamp_2020-07-31 07:58:25,1.6999867961988707e-05
cat__timestamp_2020-05-24 15:23:45,1.6941094861006937e-05
cat__timestamp_2020-08-18 11:10:38,1.6895419623660093e-05
cat__timestamp_2020-07-24 10:21:25,1.6822515841397882e-05
cat__timestamp_2020-08-18 09:10:59,1.6730650603347886e-05
cat__timestamp_2020-08-22 20:17:49,1.6673307272022508e-05
cat__timestamp_2020-01-05 19:40:00,1.6643746414106175e-05
cat__timestamp_2020-07-19 15:48:05,1.6629241134325455e-05
cat__timestamp_2020-07-09 01:41:14,1.6628750054636392e-05
cat__timestamp_2020-07-31 23:56:58,1.6608612896190086e-05
cat__timestamp_2020-07-31 11:57:04,1.658512359526718e-05
cat__timestamp_2020-03-09 03:24:30,1.6559953219556268e-05
cat__timestamp_2020-02-08 17:30:34,1.6551376034203597e-05
cat__timestamp_2020-06-09 10:02:58,1.6544702492598427e-05
cat__timestamp_2020-05-24 03:06:50,1.651859141413812e-05
cat__timestamp_2020-08-25 17:07:22,1.6497625483016365e-05
cat__timestamp_2020-08-26 00:53:58,1.6449977785178377e-05
cat__timestamp_2020-08-08 23:49:35,1.644428408840784e-05
cat__timestamp_2020-08-25 16:17:56,1.6421861490704865e-05
cat__timestamp_2020-05-25 20:20:46,1.6365583338417447e-05
cat__timestamp_2020-07-28 02:04:47,1.634887118737118e-05
cat__timestamp_2020-07-28 01:24:23,1.6302188417312233e-05
cat__timestamp_2020-08-22 18:45:21,1.6235319797705478e-05
cat__timestamp_2020-08-15 16:54:04,1.6223449786464208e-05
cat__timestamp_2020-08-15 11:25:22,1.622327660048828e-05
cat__timestamp_2020-07-24 21:10:36,1.622080789801366e-05
cat__timestamp_2020-08-08 09:43:25,1.62042156220451e-05
cat__timestamp_2020-04-09 12:52:15,1.619181609230957e-05
cat__timestamp_2020-03-09 16:44:47,1.61898304482236e-05
cat__timestamp_2020-08-18 17:40:28,1.6161802203138755e-05
cat__timestamp_2020-07-25 21:21:19,1.6137777879574388e-05
cat__timestamp_2020-07-29 19:57:28,1.613567021142095e-05
cat__timestamp_2020-05-19 09:21:28,1.6127343860481708e-05
cat__timestamp_2020-08-08 12:15:26,1.6114629114691008e-05
cat__timestamp_2020-08-18 02:10:35,1.6097680989710276e-05
cat__timestamp_2020-01-08 01:28:25,1.6095054173890692e-05
cat__timestamp_2020-02-08 11:58:20,1.608698374644941e-05
cat__timestamp_2020-07-26 04:49:17,1.6046478405401633e-05
cat__timestamp_2020-07-29 17:04:19,1.594705151358878e-05
cat__timestamp_2020-04-08 19:31:39,1.586111210155621e-05
cat__timestamp_2020-05-09 01:46:23,1.5841934668795075e-05
cat__timestamp_2020-08-09 13:45:57,1.5725505605435736e-05
cat__timestamp_2020-01-07 18:59:02,1.571951773095914e-05
cat__timestamp_2020-06-09 12:26:23,1.5703301287381415e-05
cat__timestamp_2020-06-09 15:03:32,1.5659029527134895e-05
cat__timestamp_2020-07-31 08:40:52,1.565169990285116e-05
cat__timestamp_2020-07-09 00:51:02,1.5614484785590082e-05
cat__timestamp_2020-05-21 19:45:53,1.5608768530505816e-05
cat__timestamp_2020-03-09 21:31:09,1.55788884486807e-05
cat__timestamp_2020-08-23 13:12:41,1.555434195327808e-05
cat__timestamp_2020-05-19 08:45:41,1.554910977386262e-05
cat__timestamp_2020-03-05 09:43:39,1.547092425631936e-05
cat__timestamp_2020-03-09 13:55:34,1.5437112132878308e-05
cat__timestamp_2020-08-23 07:25:24,1.5427506967143213e-05
cat__timestamp_2020-05-20 19:38:48,1.5421848072777433e-05
cat__timestamp_2020-05-22 06:43:11,1.5370127607741438e-05
cat__timestamp_2020-08-23 16:20:02,1.5299131006900752e-05
cat__timestamp_2020-07-29 23:43:53,1.527809077088555e-05
cat__timestamp_2020-07-28 02:50:03,1.52706245803489e-05
cat__timestamp_2020-03-09 18:50:13,1.52685157189973e-05
cat__timestamp_2020-05-25 17:55:36,1.5252657698510876e-05
cat__timestamp_2020-01-08 15:03:29,1.5185228578909835e-05
cat__timestamp_2020-08-19 08:30:45,1.5163197971811108e-05
cat__timestamp_2020-08-23 00:13:59,1.513550934555081e-05
cat__timestamp_2020-08-09 06:08:15,1.5123109096106261e-05
cat__timestamp_2020-08-09 14:07:04,1.5109405723924327e-05
cat__timestamp_2020-07-31 05:17:26,1.5035460804289965e-05
cat__timestamp_2020-05-31 01:09:55,1.5002611070092016e-05
cat__timestamp_2020-05-08 10:26:47,1.4984132249809273e-05
cat__timestamp_2020-05-27 06:46:47,1.4977748809770894e-05
cat__timestamp_2020-01-07 17:44:34,1.4974853183409676e-05
cat__timestamp_2020-07-24 14:13:20,1.488221652396084e-05
cat__timestamp_2020-03-08 05:48:37,1.4880843615849523e-05
cat__timestamp_2020-05-19 05:48:22,1.4835072634228404e-05
cat__timestamp_2020-06-09 04:48:01,1.4832012370965056e-05
cat__timestamp_2020-08-19 10:24:01,1.474586323060473e-05
cat__timestamp_2020-07-24 02:29:36,1.4730643013535682e-05
cat__timestamp_2020-07-30 20:02:18,1.468732523199705e-05
cat__timestamp_2020-05-24 05:20:18,1.4492545641230592e-05
cat__timestamp_2020-05-19 03:14:30,1.4456126355922208e-05
cat__timestamp_2020-04-09 05:29:24,1.4428547540371448e-05
cat__timestamp_2020-07-24 12:21:49,1.4418722905071785e-05
cat__timestamp_2020-08-17 21:15:04,1.4410362721931222e-05
cat__timestamp_2020-02-08 05:19:38,1.4379264578047995e-05
cat__timestamp_2020-08-09 12:52:42,1.4337812186421279e-05
cat__timestamp_2020-05-17 05:04:18,1.4312669628677352e-05
cat__timestamp_2020-08-23 12:19:57,1.4298350668860297e-05
cat__timestamp_2020-07-29 08:15:09,1.4217436608253012e-05
cat__timestamp_2020-07-24 03:47:21,1.4209448098138938e-05
cat__timestamp_2020-05-20 20:34:31,1.4188838984460724e-05
cat__timestamp_2020-05-08 04:55:41,1.410482444645259e-05
cat__timestamp_2020-08-24 03:59:24,1.4041862578679795e-05
cat__timestamp_2020-07-24 08:25:56,1.3985852562962723e-05
cat__timestamp_2020-08-08 01:18:51,1.396755694198993e-05
cat__timestamp_2020-05-22 12:49:17,1.3896122515954425e-05
cat__timestamp_2020-07-31 01:57:16,1.3866877575544747e-05
cat__timestamp_2020-05-30 21:48:55,1.3863657469919356e-05
cat__timestamp_2020-08-24 01:39:34,1.3820987793960526e-05
cat__timestamp_2020-01-07 13:37:08,1.3814384721813108e-05
cat__timestamp_2020-07-09 05:36:43,1.3801037424115382e-05
cat__timestamp_2020-08-19 21:54:21,1.3706041698588476e-05
cat__timestamp_2020-04-09 04:03:47,1.362139263931086e-05
cat__timestamp_2020-03-09 22:07:42,1.356915763079075e-05
cat__timestamp_2020-08-22 07:50:53,1.3530377610398644e-05
cat__timestamp_2020-07-24 20:34:13,1.3522520204483336e-05
cat__timestamp_2020-06-09 01:26:18,1.3502995537380977e-05
cat__timestamp_2020-07-30 17:27:32,1.3497037350920853e-05
cat__timestamp_2020-01-05 11:01:22,1.3478595675499154e-05
cat__timestamp_2020-07-25 00:02:44,1.3471172409960435e-05
cat__timestamp_2020-05-21 22:10:09,1.3465006247684906e-05
cat__timestamp_2020-05-24 11:11:02,1.3451519460874283e-05
cat__timestamp_2020-05-08 02:53:24,1.343802633707889e-05
cat__timestamp_2020-01-06 01:40:44,1.331412634017754e-05
cat__timestamp_2020-06-09 02:07:42,1.3306416432062103e-05
cat__timestamp_2020-08-22 17:11:46,1.3214788839559738e-05
cat__timestamp_2020-03-05 11:02:16,1.3206387439683992e-05
cat__timestamp_2020-07-29 14:20:44,1.3068790601955723e-05
cat__timestamp_2020-08-08 16:59:02,1.3048379577086582e-05
cat__timestamp_2020-03-08 15:46:00,1.3045734516214134e-05
cat__timestamp_2020-07-08 21:52:50,1.2999825634368406e-05
cat__timestamp_2020-08-09 05:31:15,1.2994467374387164e-05
cat__timestamp_2020-02-05 06:17:51,1.2991894817590115e-05
cat__timestamp_2020-06-05 08:14:21,1.2941514287295015e-05
cat__timestamp_2020-06-05 07:26:07,1.287944710517723e-05
cat__timestamp_2020-08-15 13:40:13,1.2828351005387351e-05
cat__timestamp_2020-07-30 21:17:16,1.2813715536699564e-05
cat__timestamp_2020-08-18 06:29:06,1.2810340342554177e-05
cat__timestamp_2020-03-09 05:58:30,1.2799823987543201e-05
cat__timestamp_2020-05-17 06:32:16,1.2760229510701918e-05
cat__timestamp_2020-08-08 04:03:33,1.2739756687386154e-05
cat__timestamp_2020-07-28 08:16:01,1.2697681007084269e-05
cat__timestamp_2020-07-24 23:07:42,1.2679946120655448e-05
cat__timestamp_2020-07-30 14:22:56,1.2642977636800843e-05
cat__timestamp_2020-08-19 01:00:56,1.2587126097513528e-05
cat__timestamp_2020-03-08 04:14:47,1.2566270127334753e-05
cat__timestamp_2020-05-30 22:35:11,1.2549573193602974e-05
cat__timestamp_2020-05-19 13:46:05,1.2507054560848067e-05
cat__timestamp_2020-05-09 10:29:41,1.2485821210058581e-05
cat__timestamp_2020-08-23 09:11:34,1.2437577782027522e-05
cat__timestamp_2020-08-25 15:28:37,1.2434956403702557e-05
cat__timestamp_2020-08-22 21:07:52,1.2433063856586854e-05
cat__timestamp_2020-08-18 00:42:14,1.2412782470292621e-05
cat__timestamp_2020-02-08 11:13:39,1.240161606441653e-05
cat__timestamp_2020-08-19 17:41:13,1.2387157986266285e-05
cat__timestamp_2020-05-25 21:08:12,1.238539715377305e-05
cat__timestamp_2020-05-27 01:27:20,1.2338681663566611e-05
cat__timestamp_2020-05-22 17:27:01,1.2319336024759657e-05
cat__timestamp_2020-08-24 07:04:45,1.2302062946103037e-05
cat__timestamp_2020-05-08 08:22:13,1.2252543456154541e-05
cat__timestamp_2020-08-15 08:07:20,1.2229781001104105e-05
cat__timestamp_2020-03-05 09:00:38,1.2169734754256806e-05
cat__timestamp_2020-05-30 20:15:21,1.2162880937104471e-05
cat__timestamp_2020-04-09 00:42:58,1.2109691964137335e-05
cat__timestamp_2020-03-05 12:34:20,1.2062314927086488e-05
cat__timestamp_2020-08-08 08:58:34,1.2055711221257793e-05
cat__timestamp_2020-07-09 04:13:20,1.2045290530212026e-05
cat__timestamp_2020-05-31 04:19:32,1.1955680437030981e-05
cat__timestamp_2020-08-24 19:18:58,1.193506584926869e-05
cat__timestamp_2020-05-30 18:03:51,1.192810093287144e-05
cat__timestamp_2020-08-19 14:24:17,1.1899018584823556e-05
cat__timestamp_2020-01-05 15:46:31,1.1835726657401776e-05
cat__timestamp_2020-03-05 20:57:29,1.1824032235244734e-05
cat__timestamp_2020-07-25 10:42:31,1.1818934166754983e-05
cat__timestamp_2020-07-24 07:07:16,1.1804968769670125e-05
cat__timestamp_2020-08-18 19:06:22,1.1791367732578454e-05
cat__timestamp_2020-08-17 11:12:16,1.1788893594046599e-05
cat__timestamp_2020-08-25 17:58:34,1.1777468011632997e-05
cat__timestamp_2020-07-31 06:40:30,1.1743658496076791e-05
cat__timestamp_2020-07-30 22:35:16,1.172880906132685e-05
cat__timestamp_2020-05-19 07:32:16,1.1715895622283082e-05
cat__timestamp_2020-08-09 07:32:02,1.1668789809580295e-05
cat__timestamp_2020-03-08 03:01:13,1.164878645108259e-05
cat__timestamp_2020-08-15 14:13:00,1.1644745898388425e-05
cat__timestamp_2020-07-24 00:22:48,1.1611830719389212e-05
cat__timestamp_2020-05-24 14:29:16,1.157029335856984e-05
cat__timestamp_2020-02-08 08:31:58,1.1509583975983996e-05
cat__timestamp_2020-04-08 05:37:33,1.1485992301719917e-05
cat__timestamp_2020-07-29 09:33:10,1.1435018808602057e-05
cat__timestamp_2020-05-17 09:58:38,1.1397950375564758e-05
cat__timestamp_2020-01-05 07:50:24,1.134519842555809e-05
cat__timestamp_2020-02-08 06:45:40,1.1275033619867154e-05
cat__timestamp_2020-01-06 00:57:46,1.1251873683813397e-05
cat__timestamp_2020-08-09 12:06:43,1.122418377928128e-05
cat__timestamp_2020-07-09 04:54:41,1.1212222216087296e-05
cat__timestamp_2020-05-27 05:17:28,1.1210131349362479e-05
cat__timestamp_2020-05-08 08:54:58,1.1146213956000359e-05
cat__timestamp_2020-05-24 23:37:57,1.1104918963049709e-05
cat__timestamp_2020-05-21 21:27:54,1.1099215561575786e-05
cat__timestamp_2020-05-19 16:33:24,1.1069289582854202e-05
cat__timestamp_2020-08-08 13:03:07,1.106086740863749e-05
cat__timestamp_2020-02-08 07:19:21,1.0926539411166267e-05
cat__timestamp_2020-07-31 04:41:04,1.0864375636832611e-05
cat__timestamp_2020-03-08 09:43:27,1.0857037854359632e-05
cat__timestamp_2020-05-17 08:35:37,1.0785457972634358e-05
cat__timestamp_2020-05-27 04:32:48,1.0781093006866227e-05
cat__timestamp_2020-06-09 17:12:59,1.0775562869564613e-05
cat__timestamp_2020-07-24 01:01:45,1.0751350698545073e-05
cat__timestamp_2020-07-24 03:08:43,1.0747820732234445e-05
cat__timestamp_2020-07-31 10:14:13,1.074284073872416e-05
cat__timestamp_2020-05-08 23:01:44,1.0740342468556107e-05
cat__timestamp_2020-07-24 05:48:57,1.0690447377227233e-05
cat__timestamp_2020-01-08 03:51:09,1.0646356447284835e-05
cat__timestamp_2020-07-25 22:00:41,1.0646308958369716e-05
cat__timestamp_2020-08-15 12:45:58,1.0590407946117266e-05
cat__timestamp_2020-05-09 03:08:27,1.0557366064068952e-05
cat__timestamp_2020-05-09 02:25:42,1.0497094474977569e-05
cat__timestamp_2020-08-08 10:23:35,1.0468016345764215e-05
cat__timestamp_2020-08-15 21:15:50,1.0451411340112527e-05
cat__timestamp_2020-02-09 00:36:12,1.0420314748409756e-05
cat__timestamp_2020-06-09 10:44:02,1.0415550500040593e-05
