column_name,inferred_type,unique_values,missing_count,missing_pct,min,max,mean,median,std,skewness,kurtosis
"swing_frequency, amount/minute",numeric,12,0,0.0,150.0,220.0,193.29932287748133,200.0,11.882965924262125,-1.416945791727862,0.7074861346437995
