KMeans_Cluster,mean,median,std
0,2143.846896551724,2155.0,46.35508772208714
1,2154.5638867635807,2155.0,9.989526386425688
2,2154.7916666666665,2155.0,1.0002899811572663
3,2154.50772364624,2155.0,1.4897726364566426
4,1947.6866381359962,1950.0,40.039944936873574
