RUL_class,mean,median,std
Critical,350.164737654321,350.0,27.292041364005573
Low,357.1386574074074,350.0,36.52759043807968
Medium,359.34854497354496,350.0,40.15518777042092
Healthy,345.9127112757583,350.0,27.113873449399435
