KMeans_Cluster,mean,median,std
0,1544.9271724137932,1544.0,12.968917391188038
1,1538.835309869931,1539.0,3.8096371156248843
2,1530.7569444444443,1530.0,5.06511639540437
3,1540.9901544729248,1541.0,4.080876536212299
4,1542.4422253922967,1542.0,3.543445885929892
