KMeans_Cluster,mean,median,std
0,5.011062068965517,5.0,0.73415687459195
1,5.052639632746748,5.0,1.0103797986358911
2,4.99050925925926,5.0,0.22142277732378715
3,5.020645051773892,5.0,0.5595697396348241
4,4.975939134569662,5.0,0.2126835919395673
