KMeans_Cluster,mean,median,std
0,112.38565517241379,110.0,12.654964975850445
1,108.61954858454476,110.0,6.218554445108008
2,90.02314814814815,90.0,4.743971267201531
3,110.02020030555084,110.0,6.572316744969273
4,182.13742272943415,190.0,12.078424450958138
