antecedents_str,consequents_str,support,confidence,lift,leverage,conviction
"Ni_=High chemistry value, Ca_=Low chemistry value, Zn_=Low chemistry value",Mg_=Low chemistry value,0.04276867874298281,0.9866488651535381,2.4216343382085204,0.025107598344435822,44.38341917935087
"Al_=Low chemistry value, Mg_=Low chemistry value, Ni_=High chemistry value",Ca_=Low chemistry value,0.03617107471497193,0.5397236614853196,1.2502862510798816,0.0072408399917389885,1.2347363493757186
"Al_=Low chemistry value, Ni_=High chemistry value, Ca_=Low chemistry value",Mg_=Low chemistry value,0.03617107471497193,0.6300403225806452,1.5463731156066718,0.012780164494199418,1.6017124313222666
"Mg_=Low chemistry value, Ni_=High chemistry value, Ca_=Low chemistry value",Al_=Low chemistry value,0.03617107471497193,0.6771397616468039,1.8139996808519572,0.01623111822171393,1.9411325226610567
"Mg_=Low chemistry value, Ni_=High chemistry value, cast_in_row=Low",Zn_=Low chemistry value,0.03321951501823022,0.8790199081163859,1.718749008978503,0.013891786045182875,4.038432545249555
"Ni_=High chemistry value, cast_in_row=Low, Zn_=Low chemistry value",Mg_=Low chemistry value,0.03321951501823022,0.8803680981595092,2.1607784613775793,0.017845650639254737,4.953269197380548
"Mg_=Low chemistry value, Ni_=High chemistry value, Nb_=Low chemistry value",Zn_=Low chemistry value,0.038138781179466404,0.8216957605985037,1.6066630131698025,0.014400896590823265,2.7400915537960495
"Ni_=High chemistry value, Nb_=Low chemistry value, Zn_=Low chemistry value",Mg_=Low chemistry value,0.038138781179466404,0.812577065351418,1.9943919193476067,0.019015768892121133,3.161667570308955
"Mg_=Low chemistry value, Ni_=High chemistry value, Al_=Low chemistry value",Nb_=Low chemistry value,0.03721280166676312,0.5552677029360967,1.0779092954761056,0.002689672658652595,1.090242434696812
"Mg_=Low chemistry value, Ni_=High chemistry value, Nb_=Low chemistry value",Al_=Low chemistry value,0.03721280166676312,0.8017456359102243,2.147808192696553,0.019886858971646198,3.161163749503612
"Mg_=Low chemistry value, Ni_=High chemistry value, Nb_=Low chemistry value, Zn_=Low chemistry value",Al_=Low chemistry value,0.031425429712367614,0.8239757207890743,2.207360694498359,0.017188776051417425,3.560386736141738
"Al_=Low chemistry value, Ni_=High chemistry value, Nb_=Low chemistry value, Zn_=Low chemistry value",Mg_=Low chemistry value,0.031425429712367614,0.8990066225165563,2.2065249190999396,0.01718338356988112,5.867404667278294
"Mg_=Low chemistry value, Ni_=High chemistry value, Al_=Low chemistry value, Nb_=Low chemistry value",Zn_=Low chemistry value,0.031425429712367614,0.8444790046656299,1.6512111261307478,0.012393684337682405,3.141504716708143
"Mg_=Low chemistry value, Ni_=High chemistry value, Al_=Low chemistry value, Zn_=Low chemistry value",Nb_=Low chemistry value,0.031425429712367614,0.5392254220456802,1.0467673371000237,0.0014040213262127808,1.052284664861273
"Ni_=High chemistry value, Nb_=Low chemistry value, Zn_=Low chemistry value","Mg_=Low chemistry value, Al_=Low chemistry value",0.031425429712367614,0.6695437731196054,2.63112277819733,0.01948169604369472,2.256060544548512
"Mg_=Low chemistry value, Ni_=High chemistry value, Nb_=Low chemistry value","Al_=Low chemistry value, Zn_=Low chemistry value",0.031425429712367614,0.6770573566084788,2.728282197956601,0.019907035560947247,2.3280836581374804
"Mg_=Low chemistry value, Ni_=High chemistry value, As_=Medium chemistry value",Zn_=Low chemistry value,0.03507147404363679,0.8381742738589213,1.6388834760674778,0.013671859882054507,3.0191116829232483
"Ni_=High chemistry value, As_=Medium chemistry value, Zn_=Low chemistry value",Mg_=Low chemistry value,0.03507147404363679,0.8370165745856354,2.0543763341285786,0.017999882309927814,3.6357624274003624
"Mg_=Low chemistry value, Ni_=High chemistry value, num_crystallizer=Medium",Zn_=Low chemistry value,0.041090340876208116,0.8987341772151899,1.757296350356599,0.017707636605599538,4.824628161351931
"Ni_=High chemistry value, num_crystallizer=Medium, Zn_=Low chemistry value",Mg_=Low chemistry value,0.041090340876208116,0.8502994011976048,2.0869777490473598,0.021401419470618348,3.9583610162625167
"Mg_=Low chemistry value, Ni_=High chemistry value, num_crystallizer=Medium",Al_=Low chemistry value,0.03258290410324671,0.7126582278481012,1.9091506230988124,0.015516202445961965,2.1810769253910864
"Al_=Low chemistry value, Ni_=High chemistry value, num_crystallizer=Medium",Mg_=Low chemistry value,0.03258290410324671,0.66785290628707,1.6391804499622558,0.01270534632490878,1.7840559969574958
"Ni_=High chemistry value, Mo_=Medium chemistry value",Nb_=Low chemistry value,0.05405405405405406,0.5971867007672634,1.1592842380134307,0.007426960989559354,1.2036991411723748
"Ni_=High chemistry value, Mo_=Medium chemistry value",Mg_=Medium chemistry value,0.0494820302100816,0.5466751918158568,1.061229147217862,0.0028549371455868985,1.0695775161334218
"Mg_=Medium chemistry value, Ni_=High chemistry value, Mo_=Medium chemistry value",Nb_=Low chemistry value,0.034376989409109326,0.6947368421052632,1.3486527238216879,0.00888711436426088,1.5883542111113556
"Ni_=High chemistry value, Mo_=Medium chemistry value, Nb_=Low chemistry value",Mg_=Medium chemistry value,0.034376989409109326,0.6359743040685225,1.2345803842264915,0.006531909535555585,1.3319554848966617
"workpiece_weight_tonn=Medium, Ni_=High chemistry value",Mg_=Medium chemistry value,0.09653336419931709,0.6579881656804734,1.2773146292318729,0.020958120645292747,1.4176878507843291
"workpiece_weight_tonn=Medium, Ni_=High chemistry value",Nb_=Low chemistry value,0.08715782163319637,0.5940828402366863,1.1532588918604318,0.011582578079172026,1.194495011302248
"workpiece_weight_tonn=Medium, Mg_=Medium chemistry value, Ni_=High chemistry value",Nb_=Low chemistry value,0.061809132472944034,0.6402877697841727,1.2429538674419414,0.01208151659597654,1.3479275421031311
"workpiece_weight_tonn=Medium, Ni_=High chemistry value, Nb_=Low chemistry value",Mg_=Medium chemistry value,0.061809132472944034,0.7091633466135457,1.37665806832215,0.016911177130789927,1.6671420768103173
"workpiece_weight_tonn=Medium, Mg_=Medium chemistry value, Ca_=Low chemistry value",Ni_=High chemistry value,0.04537299612246079,0.5006385696040868,1.4976686018332783,0.015077244400804716,1.3331454040939956
"workpiece_weight_tonn=Medium, Ni_=High chemistry value, Ca_=Low chemistry value",Mg_=Medium chemistry value,0.04537299612246079,0.7146763901549681,1.3873602230634416,0.012668442994742964,1.6993547172720882
"workpiece_weight_tonn=Medium, Ni_=High chemistry value, Ca_=Low chemistry value",Nb_=Low chemistry value,0.04132183575438393,0.650865998176846,1.2634887745756345,0.008617282626666105,1.3887676932275814
"workpiece_weight_tonn=Medium, Mg_=Medium chemistry value, Ni_=High chemistry value, Ca_=Low chemistry value",Nb_=Low chemistry value,0.03310376757914231,0.7295918367346939,1.4163147227209052,0.00973059560819356,1.7930894411036629
"workpiece_weight_tonn=Medium, Mg_=Medium chemistry value, Ni_=High chemistry value, Nb_=Low chemistry value",Ca_=Low chemistry value,0.03310376757914231,0.5355805243445693,1.2406885480828278,0.0064219966945026005,1.2237211308151419
"workpiece_weight_tonn=Medium, Ni_=High chemistry value, Ca_=Low chemistry value, Nb_=Low chemistry value",Mg_=Medium chemistry value,0.03310376757914231,0.8011204481792717,1.5551691073013862,0.011817485962742555,2.4379883095086528
"workpiece_weight_tonn=Medium, Ni_=High chemistry value, Ca_=Low chemistry value","Mg_=Medium chemistry value, Nb_=Low chemistry value",0.03310376757914231,0.5214220601640839,1.7210414092789315,0.013869037141707993,1.4564630338506144
"Ni_=High chemistry value, num_crystallizer=Low",Nb_=Low chemistry value,0.0603044157648012,0.5678474114441416,1.1023295609867796,0.005598075756266814,1.1219787528279122
"Ni_=High chemistry value, num_crystallizer=Low",Mg_=Medium chemistry value,0.06638115631691649,0.6250681198910082,1.2134088353664456,0.011674816308382102,1.2932109752798466
"Ni_=High chemistry value, Ca_=Low chemistry value, num_crystallizer=Low",Mg_=Medium chemistry value,0.030094334162856645,0.6318347509113,1.2265445074706611,0.005558466137230596,1.316979328003985
"workpiece_weight_tonn=Medium, Ni_=High chemistry value, num_crystallizer=Low",Mg_=Medium chemistry value,0.03333526245731813,0.6973365617433414,1.3536994102194355,0.008709956273639984,1.601997337808901
"Mg_=Medium chemistry value, Ni_=High chemistry value, num_crystallizer=Low",workpiece_weight_tonn=Medium,0.03333526245731813,0.5021795989537925,1.2369438760260272,0.006385565625142128,1.193233254705483
"Mg_=Medium chemistry value, Ni_=High chemistry value, num_crystallizer=Low",Nb_=Low chemistry value,0.043058047340702586,0.6486486486486486,1.2591843613077183,0.008862858245449759,1.3800032943501892
"Ni_=High chemistry value, num_crystallizer=Low, Nb_=Low chemistry value",Mg_=Medium chemistry value,0.043058047340702586,0.7140115163147793,1.3860695416698205,0.011993193777273252,1.6954040109983377
"resistance_tonn=High resistance, Ni_=High chemistry value, num_crystallizer=Low",Mg_=Medium chemistry value,0.03721280166676312,0.7097130242825607,1.3777251260058834,0.010202477935028976,1.670298921062227
"Mg_=Medium chemistry value, Ni_=High chemistry value, num_crystallizer=Low",resistance_tonn=High resistance,0.03721280166676312,0.5605928509154315,1.649324684312573,0.014650354126439575,1.5022687876006933
"resistance_tonn=High resistance, Ni_=High chemistry value, num_crystallizer=Low",Nb_=Low chemistry value,0.03368250477458186,0.6423841059602649,1.247023364440784,0.006672181042847714,1.355829062467178
"Ni_=High chemistry value, num_crystallizer=Low, Nb_=Low chemistry value",resistance_tonn=High resistance,0.03368250477458186,0.5585412667946257,1.6432887023572853,0.013185494890521586,1.4952873178550488
"Mg_=Medium chemistry value, Ni_=High chemistry value",Nb_=Low chemistry value,0.1272064355576133,0.6547512660113196,1.2710310218413203,0.027125136697313604,1.4043962355417443
"Ni_=High chemistry value, Nb_=Low chemistry value",Mg_=Medium chemistry value,0.1272064355576133,0.6547512660113196,1.2710310218413203,0.027125136697313604,1.4043962355417443
"Ni_=High chemistry value, As_=Medium chemistry value",Nb_=Low chemistry value,0.07546733028531744,0.5335515548281505,1.0357529845944966,0.002605044192206793,1.039484700523808
"Ni_=High chemistry value, As_=Medium chemistry value",Mg_=Medium chemistry value,0.0835117773019272,0.5904255319148937,1.146159169302039,0.010649491208816558,1.183828729867274
"Mg_=Medium chemistry value, Ni_=High chemistry value, As_=Medium chemistry value",Nb_=Low chemistry value,0.051796978991839805,0.6202356202356202,1.2040277813786409,0.008777224968779793,1.2767548726926021
"Mg_=Medium chemistry value, As_=Medium chemistry value, Nb_=Low chemistry value",Ni_=High chemistry value,0.051796978991839805,0.5340095465393795,1.5974984339774823,0.01937317319011849,1.4286159533316996
"Ni_=High chemistry value, As_=Medium chemistry value, Nb_=Low chemistry value",Mg_=Medium chemistry value,0.051796978991839805,0.6863496932515337,1.3323712335347997,0.012921192958527089,1.545880912299241
"Ni_=High chemistry value, Ca_=Low chemistry value, As_=Medium chemistry value",Nb_=Low chemistry value,0.034955726604548876,0.5608170844939647,1.0886819911213592,0.0028474278638450437,1.1040184060451976
"Mg_=Medium chemistry value, Ca_=Low chemistry value, As_=Medium chemistry value",Ni_=High chemistry value,0.03669193819086753,0.5244003308519438,1.5687523055385624,0.013302689256332285,1.3997515959307227
"Ni_=High chemistry value, Ca_=Low chemistry value, As_=Medium chemistry value",Mg_=Medium chemistry value,0.03669193819086753,0.5886722376973074,1.1427555999518901,0.0045836394501636984,1.1787826321882133
"workpiece_weight_tonn=Medium, Mg_=Medium chemistry value, As_=Medium chemistry value",Ni_=High chemistry value,0.040395856241680655,0.5003584229390682,1.496830538428698,0.013408261317216914,1.3323979157821968
"workpiece_weight_tonn=Medium, Ni_=High chemistry value, As_=Medium chemistry value",Mg_=Medium chemistry value,0.040395856241680655,0.6692233940556088,1.2991249326914802,0.00930118995890062,1.4658413371009966
"workpiece_weight_tonn=Medium, Ni_=High chemistry value, As_=Medium chemistry value",Nb_=Low chemistry value,0.03333526245731813,0.5522531160115053,1.0720572510462645,0.0022405961745380967,1.0829020584579097
"Ni_=High chemistry value, num_crystallizer=Medium",Nb_=Low chemistry value,0.07054806412408125,0.5777251184834123,1.1215045862571489,0.007643226294104383,1.1482236892658022
"Ni_=High chemistry value, num_crystallizer=Medium",Mg_=Medium chemistry value,0.06626540887782857,0.5426540284360188,1.0534230937362061,0.0033605710478517015,1.0601733752702895
"Ni_=High chemistry value, Ca_=Low chemistry value, num_crystallizer=Medium",Nb_=Low chemistry value,0.0358238323977082,0.6110562685093781,1.1862084331618408,0.005623547695449163,1.2466225396692034
"Ni_=High chemistry value, num_crystallizer=Medium, Nb_=Low chemistry value",Ca_=Low chemistry value,0.0358238323977082,0.5077932731747334,1.1763185369602118,0.005369638850539843,1.1546366494974631
"Mg_=Medium chemistry value, Ni_=High chemistry value, num_crystallizer=Medium",Ca_=Low chemistry value,0.034145494530933504,0.5152838427947599,1.1936706689436463,0.0055400379177195855,1.1724798471716698
