KMeans_Cluster,mean,median,std
0,0.00039142068965517245,0.0004,0.00019085261196681932
1,0.00040533664881407805,0.0004,0.00011082685518642216
2,0.00045902777777777777,0.0004,0.00023223313985124125
3,0.0004189441520964183,0.0004,0.0005039076222752577
4,0.00048207322872087494,0.0004,0.00034111961004209304
