antecedents_str,consequents_str,support,confidence,lift,leverage,conviction
"Ca_=Low chemistry value, Nb_=Low chemistry value, cast_in_row=Low",Al_=Low chemistry value,0.04172695179119162,0.5380597014925372,1.44141605923869,0.012778369233265589,1.3567002293725299
"Al_=Low chemistry value, Ca_=Low chemistry value, cast_in_row=Low, Zn_=Low chemistry value",Mg_=Low chemistry value,0.03854389721627409,0.9881305637982196,2.4252710244132722,0.02265128281224115,49.92393946408951
"Mg_=Low chemistry value, Ca_=Low chemistry value, cast_in_row=Low, Zn_=Low chemistry value",Al_=Low chemistry value,0.03854389721627409,0.5726569217540843,1.5340990621688098,0.013419119966372621,1.466537170822842
"Al_=Low chemistry value, Mg_=Low chemistry value, Ca_=Low chemistry value, cast_in_row=Low",Zn_=Low chemistry value,0.03854389721627409,0.9098360655737705,1.779003890126647,0.016877897816165888,5.418684793417128
"Ca_=Low chemistry value, cast_in_row=Low, Zn_=Low chemistry value","Al_=Low chemistry value, Mg_=Low chemistry value",0.03854389721627409,0.5563909774436091,2.1864634294401,0.020915476499379575,1.680599846389416
"Al_=Low chemistry value, Ca_=Low chemistry value, cast_in_row=Low","Mg_=Low chemistry value, Zn_=Low chemistry value",0.03854389721627409,0.6673346693386774,1.7944095473860886,0.017063908284861592,1.8880941905244684
"Mg_=Low chemistry value, Ca_=Low chemistry value, cast_in_row=Low","Al_=Low chemistry value, Zn_=Low chemistry value",0.03854389721627409,0.5383993532740501,2.169543476031323,0.020777995015143175,1.6287617791009787
"Mg_=Low chemistry value, Al_=Low chemistry value, cast_in_row=Low",Nb_=Low chemistry value,0.04855605069737832,0.5615796519410977,1.0901623195023287,0.004015847987432618,1.1059386830150353
"Mg_=Low chemistry value, cast_in_row=Low, Nb_=Low chemistry value",Al_=Low chemistry value,0.04855605069737832,0.7451154529307282,1.9961007614248145,0.024230599980792716,2.4588172023279347
"Al_=Low chemistry value, cast_in_row=Low, Nb_=Low chemistry value",Mg_=Low chemistry value,0.04855605069737832,0.6409472880061116,1.573143208729773,0.01769042420645975,1.6503677443902514
"Al_=Low chemistry value, cast_in_row=Low, Nb_=Low chemistry value",Zn_=Low chemistry value,0.043694658255686095,0.5767761650114591,1.1277713426765872,0.00495040523008277,1.154400815831408
"Al_=Low chemistry value, cast_in_row=Low, Zn_=Low chemistry value",Nb_=Low chemistry value,0.043694658255686095,0.5287114845938375,1.0263572342767016,0.001122095022886585,1.0288093312042457
"cast_in_row=Low, Nb_=Low chemistry value, Zn_=Low chemistry value",Al_=Low chemistry value,0.043694658255686095,0.6669611307420494,1.786731996603391,0.0192395870201844,1.8818058995272313
"Al_=Low chemistry value, cast_in_row=Low, Nb_=Low chemistry value, Zn_=Low chemistry value",Mg_=Low chemistry value,0.04218994154754326,0.9655629139072848,2.3698809075857916,0.024387383869435147,17.207292533845
"Mg_=Low chemistry value, cast_in_row=Low, Nb_=Low chemistry value, Zn_=Low chemistry value",Al_=Low chemistry value,0.04218994154754326,0.759375,2.034300872093023,0.02145065852096939,2.6045278293672296
"Al_=Low chemistry value, Mg_=Low chemistry value, cast_in_row=Low, Nb_=Low chemistry value",Zn_=Low chemistry value,0.04218994154754326,0.8688915375446962,1.69894499006844,0.01735691764496023,3.7264561817024373
"Al_=Low chemistry value, Mg_=Low chemistry value, cast_in_row=Low, Zn_=Low chemistry value",Nb_=Low chemistry value,0.04218994154754326,0.5267341040462428,1.0225186590062947,0.0009291379661745536,1.024510801400809
"cast_in_row=Low, Nb_=Low chemistry value, Zn_=Low chemistry value","Al_=Low chemistry value, Mg_=Low chemistry value",0.04218994154754326,0.6439929328621908,2.530715007260813,0.02551878678436482,2.094141729148982
"Al_=Low chemistry value, cast_in_row=Low, Nb_=Low chemistry value","Mg_=Low chemistry value, Zn_=Low chemistry value",0.04218994154754326,0.5569136745607334,1.4974963247331017,0.0140162887306906,1.4175645740993152
"Mg_=Low chemistry value, cast_in_row=Low, Nb_=Low chemistry value","Al_=Low chemistry value, Zn_=Low chemistry value",0.04218994154754326,0.6474245115452931,2.6088731658094964,0.026018231055648836,2.1324156534270937
"Al_=Low chemistry value, cast_in_row=Low, Zn_=Low chemistry value","Mg_=Low chemistry value, Nb_=Low chemistry value",0.04218994154754326,0.5105042016806723,3.0692422062770834,0.028443896526639343,1.7031217283030062
"Mg_=Low chemistry value, cast_in_row=Low, As_=Medium chemistry value",Al_=Low chemistry value,0.03570808495862029,0.6556854410201912,1.7565253853314549,0.015379266908614023,1.8201801015862396
"Al_=Low chemistry value, cast_in_row=Low, As_=Medium chemistry value",Mg_=Low chemistry value,0.03570808495862029,0.7570552147239263,1.858118899888455,0.016490754484900935,2.4391098320434508
"Al_=Low chemistry value, cast_in_row=Low, As_=Medium chemistry value",Zn_=Low chemistry value,0.03501360032409283,0.7423312883435582,1.4514815357347903,0.010890937057578917,1.8961166734186001
"cast_in_row=Low, As_=Medium chemistry value, Zn_=Low chemistry value",Al_=Low chemistry value,0.03501360032409283,0.5162116040955631,1.3828868693282534,0.009694392295817228,1.2954310484645957
"Al_=Low chemistry value, cast_in_row=Low, As_=Medium chemistry value, Zn_=Low chemistry value",Mg_=Low chemistry value,0.03478210544591701,0.9933884297520662,2.438175948534936,0.020516479756837,89.62606342959782
"Mg_=Low chemistry value, cast_in_row=Low, As_=Medium chemistry value, Zn_=Low chemistry value",Al_=Low chemistry value,0.03478210544591701,0.6790960451977401,1.819240397670039,0.015663078905794225,1.9529659873704872
"Al_=Low chemistry value, Mg_=Low chemistry value, cast_in_row=Low, As_=Medium chemistry value",Zn_=Low chemistry value,0.03478210544591701,0.974068071312804,1.904596831980756,0.01651991742697335,18.84047832629214
"cast_in_row=Low, As_=Medium chemistry value, Zn_=Low chemistry value","Al_=Low chemistry value, Mg_=Low chemistry value",0.03478210544591701,0.5127986348122867,2.0151575189723676,0.017521863941990217,1.5302281734739913
"Al_=Low chemistry value, cast_in_row=Low, As_=Medium chemistry value","Mg_=Low chemistry value, Zn_=Low chemistry value",0.03478210544591701,0.7374233128834357,1.9828723036590234,0.01724083191976352,2.3920763305681962
"Mg_=Low chemistry value, cast_in_row=Low, As_=Medium chemistry value","Al_=Low chemistry value, Zn_=Low chemistry value",0.03478210544591701,0.638682252922423,2.5736452071470493,0.02126738113608339,2.0808208195599556
"workpiece_weight_tonn=Medium, cast_in_row=Low",Mg_=Medium chemistry value,0.07240002314948782,0.541792983975747,1.0517515975864435,0.003562454168721668,1.0581811394908711
"workpiece_weight_tonn=Medium, cast_in_row=Low",Nb_=Low chemistry value,0.06771225186642746,0.5067128627111304,0.9836525732822854,-0.001125317114338692,0.9829285738203175
"workpiece_weight_tonn=Medium, Mg_=Low chemistry value, cast_in_row=Low",Zn_=Low chemistry value,0.0460096070374443,0.9509569377990431,1.859407596269058,0.021265378214369905,9.962060247953609
"workpiece_weight_tonn=Medium, cast_in_row=Low, Zn_=Low chemistry value",Mg_=Low chemistry value,0.0460096070374443,0.7471804511278195,1.8338822464542035,0.020920969461938294,2.3438417521666604
"workpiece_weight_tonn=Medium, Mg_=Medium chemistry value, cast_in_row=Low",Nb_=Low chemistry value,0.04190057294982349,0.5787370103916867,1.1234689138925913,0.004604861042097869,1.1509817721943245
"workpiece_weight_tonn=Medium, cast_in_row=Low, Nb_=Low chemistry value",Mg_=Medium chemistry value,0.04190057294982349,0.6188034188034188,1.2012475310082322,0.007019691309504562,1.2719579509796621
"cast_in_row=Low, As_=Medium chemistry value",Zn_=Low chemistry value,0.06782799930551536,0.5395948434622467,1.0550706461677222,0.0035403617412598787,1.0611739105272295
"Mg_=Medium chemistry value, cast_in_row=Low, As_=Medium chemistry value",Nb_=Low chemistry value,0.032235661785982986,0.5325047801147228,1.0337209409731825,0.001051557345150854,1.0371571766193488
"cast_in_row=Low, As_=Medium chemistry value, Nb_=Low chemistry value",Mg_=Medium chemistry value,0.032235661785982986,0.5423563777994158,1.0528452816533094,0.001617999012814151,1.0594838403030122
"Mg_=Low chemistry value, cast_in_row=Low, As_=Medium chemistry value",Zn_=Low chemistry value,0.051218241796400256,0.9404888416578108,1.838939311418503,0.023366185190523456,8.209719891197397
"cast_in_row=Low, As_=Medium chemistry value, Zn_=Low chemistry value",Mg_=Low chemistry value,0.051218241796400256,0.7551194539249148,1.8533677619841764,0.02358301318879402,2.419828867209659
"cast_in_row=Low, As_=Low chemistry value",Nb_=Low chemistry value,0.06464494473059784,0.5383132530120482,1.044996595752745,0.0027835520778954764,1.0502056329373235
