KMeans_Cluster,mean,median,std
0,186.99724137931034,180.0,9.420135607321113
1,200.08110175975517,200.0,2.690587326129733
2,194.74537037037038,200.0,8.719925543640702
3,199.78017314547614,200.0,2.2357006180494903
4,168.85164051355207,165.0,7.8157210570972975
