KMeans_Cluster,mean,median,std
0,8.818758620689655,9.0,0.5933601546461625
1,8.99540933435348,9.0,0.07810877223019215
2,9.0,9.0,0.0
3,8.998641996265489,9.0,0.036829197767130534
4,8.982881597717546,9.0,0.12974346627049058
