column_name,inferred_type,unique_values,missing_count,missing_pct,min,max,mean,median,std,skewness,kurtosis
"Nb, %",numeric,11,0,0.0,0.0001,0.004,0.0004406157763759477,0.0004,0.000164441734148652,3.626163250938264,75.24773499437536
