RUL_class,count,mean,std,min,25%,50%,75%,max
Critical,674.0,0.012373833256429743,0.8922195830650371,-0.390146921,-0.133962796,-0.133962796,-0.133962796,20.104583084240257
Healthy,15380.0,0.0023344875472782493,1.0454812693001525,-0.390146921,-0.133962796,-0.133962796,-0.133962796,20.104583084240257
Low,604.0,-0.030895341770536985,0.2809528624358473,-0.390146921,-0.133962796,-0.133962796,-0.133962796,3.196430829636772
Medium,845.0,-0.030276440114137868,0.3583694156635305,-0.390146921,-0.133962796,-0.133962796,-0.133962796,3.452614954706521
