RUL_class,count,mean,std,min,25%,50%,75%,max
Critical,5762.0,12.05605692467893,5.450713245543784,1.0,8.0,12.0,16.0,24.0
Low,5757.0,12.749001215911065,5.774971559920697,1.0,8.0,12.0,17.0,24.0
Healthy,5760.0,13.46111111111111,5.098939297220946,1.0,10.0,14.0,18.0,24.0
