IsolationForest,LOF,OneClassSVM,count,mean,std,min,25%,50%,75%,max
-1,-1,-1,118.0,8.601694915254237,2.562516893447669,5.0,7.0,7.0,10.0,13.0
-1,-1,1,32.0,10.4375,1.9499793216438757,7.0,9.0,11.0,11.0,13.0
-1,1,-1,252.0,8.992063492063492,2.5824909428798164,7.0,7.0,7.0,12.0,13.0
-1,1,1,462.0,8.954545454545455,2.493394942558838,7.0,7.0,7.0,11.0,13.0
1,-1,-1,247.0,8.408906882591094,2.4756541427233594,7.0,7.0,7.0,10.0,13.0
1,-1,1,467.0,8.5203426124197,2.3550497043231693,7.0,7.0,7.0,10.0,13.0
1,1,-1,247.0,8.465587044534413,2.3490678741907507,7.0,7.0,7.0,11.0,13.0
1,1,1,15454.0,9.07706742590915,2.712468397099558,7.0,7.0,7.0,13.0,13.0
