DBSCAN,count,mean,std,min,25%,50%,75%,max
86,40.0,0.0237974288066194,0.04289122436705384,-0.074750394,0.018387625690643575,0.0255427491921735,0.059301246,0.066751625
87,8.0,0.03729227325730136,0.024176562042346184,0.009720351,0.022118334014602725,0.028876104,0.062733939,0.069168859
88,8.0,0.036994258,0.024169252118867016,0.009411298,0.0218258375,0.028567051000000003,0.062435924,0.068859806
89,8.0,0.026153956334477365,0.046108646360925216,-0.074750394,0.021436762499999998,0.02826351733790945,0.062126871,0.068550754
90,8.0,0.025840764251341866,0.04599106335156087,-0.074750394,0.0210945965,0.02790479515573285,0.0617847053496346,0.068131325
91,8.0,0.025527572625,0.04587968053631173,-0.074750394,0.02074415325,0.0275515925,0.061409427,0.067800197
92,8.0,0.025219899220002312,0.04577417424797633,-0.074750394,0.020393709216865348,0.027192870235432348,0.061067261,0.067458031
93,16.0,0.02259571020026913,0.0433274988735558,-0.074750394,0.01731421925,0.02416856812270375,0.05799604950951012,0.064676556
94,30.0,-0.060526975733333335,0.006477219217655196,-0.074750394,-0.058056025000000004,-0.057625559,-0.057095754250000005,-0.056174115
95,6.0,-0.034996641333333335,0.011393254565941842,-0.050732578,-0.0389444225,-0.035936677,-0.032672307,-0.015842728
96,6.0,-0.06119990116666666,0.0063662309365799625,-0.074187476,-0.05890316075,-0.058547198,-0.05849752925,-0.058414747
97,6.0,-0.06149239783333333,0.006352720607980377,-0.074452379,-0.059201175999999994,-0.058845214,-0.0587955445,-0.058712762
98,6.0,-0.03560186966666667,0.011397665417463574,-0.051350684,-0.03954045325,-0.036532707,-0.033293171749999996,-0.016438758
99,6.0,-0.06449278500000001,0.00998635635795098,-0.074750394,-0.07383151375,-0.0634092605,-0.05543735475,-0.055302144
100,6.0,-0.05938605599999999,0.006351180520210774,-0.072344197,-0.05705436325,-0.056825333,-0.05664597225,-0.056604581
101,6.0,-0.035302015,0.01139822664089905,-0.051052669,-0.039242437500000005,-0.036234692,-0.032986879,-0.016140743
102,6.0,-0.035879649166666666,0.011400715992275458,-0.051637661,-0.03981639325,-0.036808647,-0.03356911175,-0.016714698
103,6.0,-0.060896367166666666,0.006363485085684115,-0.073878423,-0.058602386,-0.058254702,-0.0581884765,-0.058105694
104,6.0,-0.0361868625,0.011408039311844446,-0.051957752,-0.0401254455,-0.0371177,-0.033869886249999995,-0.017012714
105,6.0,-0.036483038,0.011398226640899048,-0.052233692,-0.0404234605,-0.037415715,-0.034167902,-0.017321766
106,6.0,-0.06478160216666666,0.009801394063955074,-0.074750394,-0.0739336115,-0.063834208,-0.05587885875,-0.055743648
107,7.0,-0.04553544604818068,0.03596777000715993,-0.062487621,-0.0623386135,-0.062222719,-0.052344068,0.0353275806627352
108,7.0,-0.06811679671428571,0.007596819689159397,-0.074750394,-0.07403295,-0.073999837,-0.060064868,-0.05987171
109,7.0,-0.068452655,0.007535891599635973,-0.074750394,-0.074408228,-0.074408228,-0.060456703,-0.060280101
110,7.0,-0.044053254285714286,0.03595707394269834,-0.060865094,-0.0606940115,-0.060600192,-0.05118512,0.036850769
111,7.0,-0.0443544229790916,0.03596365271518497,-0.061174147,-0.0610306585,-0.060942357,-0.051427947,0.0365527541463588
112,7.0,-0.04465716863159138,0.035952196145427745,-0.061505275,-0.0613728235,-0.061240373,-0.051659737,0.0362105885788603
113,7.0,-0.044945722857142864,0.03595007080993615,-0.061847441,-0.0616763575,-0.061582538,-0.051869451,0.035901536
114,7.0,-0.04522797014285714,0.035962526286056895,-0.062156493,-0.061996447999999996,-0.061880553,-0.052101241,0.035636633
115,7.0,-0.045808232330150564,0.03597948594621195,-0.062829787,-0.06268077899999999,-0.062564884,-0.052476519,0.0350516406889461
