RUL_class,count,mean,std,min,25%,50%,75%,max
Critical,674.0,0.28166063628301813,5.088183817676006,-0.074750394,-0.074750394,0.0241630495,0.047714526086128126,93.44831559878088
Healthy,15380.0,-0.015243219245727205,0.035820703598704734,-0.074485491,-0.044706049,-0.01620145,0.0103301784371801,0.1120609685740096
Low,604.0,0.03335488398693979,0.030308736840350358,-0.065567111,0.022747477342677624,0.037380574,0.051359693,0.1141249995779521
Medium,845.0,0.028940938532695304,0.02618547882065017,-0.069871775,0.018804295,0.032899309,0.046574894,0.071685432
