IsolationForest,LOF,OneClassSVM,count,mean,std,min,25%,50%,75%,max
-1,-1,-1,118.0,0.0012432203389830506,0.00031662720767902934,0.0006,0.0011,0.0013,0.001475,0.0018
-1,-1,1,32.0,0.001515625,0.00015884538028759185,0.0013,0.0014,0.00145,0.0017,0.0017
-1,1,-1,252.0,0.0012142857142857144,0.00044061063851793793,0.0003,0.0009,0.0012,0.0015,0.0024
-1,1,1,462.0,0.0013582251082251081,0.00043247696160410434,0.0003,0.0011,0.0015,0.0017,0.0024
1,-1,-1,247.0,0.0013906882591093119,0.00218638486837667,0.0003,0.0008,0.0011,0.00135,0.015
1,-1,1,467.0,0.0010659528907922913,0.00031215934553273904,0.0002,0.0009,0.0011,0.0013,0.0022
1,1,-1,247.0,0.001003238866396761,0.00037621029032750176,0.0001,0.0008500000000000001,0.001,0.0012,0.0021
1,1,1,15454.0,0.0010132069367154134,0.0003612136176354475,0.0001,0.0008,0.001,0.0012,0.0025
