IsolationForest,LOF,OneClassSVM,count,mean,std,min,25%,50%,75%,max
-1,-1,-1,118.0,154.30638135593213,26.325589424142777,73.779,153.468,161.28,166.32,184.32
-1,-1,1,32.0,155.64359375000004,10.846108548050257,141.201,141.201,162.816,163.8,170.188
-1,1,-1,252.0,162.79115476190478,8.101723886440997,142.8,157.437,161.7,168.58,178.416
-1,1,1,462.0,166.58021428571428,4.564030468420633,142.8,163.296,165.888,169.344,177.72
1,-1,-1,247.0,158.2251578947368,16.1138283184535,106.955,156.672,163.8,168.96,172.032
1,-1,1,467.0,163.48798501070664,6.136113516880986,147.456,159.706,165.734,168.0,175.104
1,1,-1,247.0,162.31027125506074,7.373775271830229,147.456,156.672,162.471,166.249,180.6
1,1,1,15454.0,163.46815329364566,4.65295516880147,147.456,159.744,163.296,165.9,180.6
