RUL_class,count,mean,std,min,25%,50%,75%,max
Critical,5762.0,1541.4107948628948,7.23408594107089,1527.0,1538.0,1541.0,1544.0,1939.0
Low,5757.0,1541.3248219558798,7.2857465413971365,1522.0,1538.0,1541.0,1544.0,1939.0
Healthy,5760.0,1540.5194444444444,7.696060630683408,1522.0,1538.0,1541.0,1544.0,1939.0
