DBSCAN,count,mean,std,min,25%,50%,75%,max
114,7.0,-0.181067855,0.0,-0.181067855,-0.181067855,-0.181067855,-0.181067855,-0.181067855
115,7.0,-0.28630996000000003,5.99588961666477e-17,-0.28630996,-0.28630996,-0.28630996,-0.28630996,-0.28630996
116,14.0,-1.0455565720000002,0.08581170188612385,-1.128246797,-1.128246797,-1.045556572,-0.962866347,-0.962866347
117,7.0,-0.7974858970000002,1.199177923332954e-16,-0.797485897,-0.797485897,-0.797485897,-0.797485897,-0.797485897
118,7.0,-0.857624242,0.0,-0.857624242,-0.857624242,-0.857624242,-0.857624242,-0.857624242
119,7.0,-0.82755507,0.0,-0.82755507,-0.82755507,-0.82755507,-0.82755507,-0.82755507
120,7.0,-0.977900933,0.0,-0.977900933,-0.977900933,-0.977900933,-0.977900933,-0.977900933
121,14.0,-1.007970106,0.04680638275263581,-1.053073865,-1.053073865,-1.007970106,-0.962866347,-0.962866347
122,7.0,0.0895547,0.0,0.0895547,0.0895547,0.0895547,0.0895547,0.0895547
123,7.0,0.5556268773098819,0.0,0.5556268773098819,0.5556268773098819,0.5556268773098819,0.5556268773098819,0.5556268773098819
124,7.0,-0.977900933,0.0,-0.977900933,-0.977900933,-0.977900933,-0.977900933,-0.977900933
125,6.0,0.4353501862814399,0.0,0.4353501862814399,0.4353501862814399,0.4353501862814399,0.4353501862814399,0.4353501862814399
126,12.0,0.6533516884999999,0.05496089683873027,0.600730636,0.600730636,0.6533516884999999,0.705972741,0.705972741
127,6.0,1.5629441646730866,0.0,1.5629441646730866,1.5629441646730866,1.5629441646730866,1.5629441646730866,1.5629441646730866
128,6.0,-0.030721991,0.0,-0.030721991,-0.030721991,-0.030721991,-0.030721991,-0.030721991
129,6.0,3.622682498535159,0.0,3.622682498535159,3.622682498535159,3.622682498535159,3.622682498535159,3.622682498535159
130,12.0,-0.045756577659054054,0.0628124531400368,-0.105894923,-0.105894923,-0.04575657765905405,0.0143817676818919,0.0143817676818919
131,6.0,-0.406586651,0.0,-0.406586651,-0.406586651,-0.406586651,-0.406586651,-0.406586651
132,6.0,-0.43665582399999997,6.080941944488117e-17,-0.436655824,-0.436655824,-0.436655824,-0.436655824,-0.436655824
