IsolationForest,LOF,OneClassSVM,count,mean,std,min,25%,50%,75%,max
-1,-1,-1,118.0,3.474576271186441e-05,0.00011199596958870509,0.0,0.0,0.0,0.0,0.001
-1,-1,1,32.0,3.75e-05,0.00010080322575483706,0.0,0.0,0.0,0.0,0.0003
-1,1,-1,252.0,5.476190476190476e-05,9.622942609905478e-05,0.0,0.0,0.0,0.0001,0.0003
-1,1,1,462.0,7.965367965367965e-05,9.577568456725672e-05,0.0,0.0,0.0,0.0002,0.0003
1,-1,-1,247.0,0.00011295546558704454,0.00019337127301679539,0.0,0.0,0.0001,0.0001,0.001
1,-1,1,467.0,6.081370449678801e-05,8.120459500269659e-05,0.0,0.0,0.0,0.0001,0.0006
1,1,-1,247.0,0.00014453441295546557,0.00025206562458115404,0.0,0.0,0.0001,0.0001,0.0009
1,1,1,15454.0,6.91018506535525e-05,6.40710661174951e-05,0.0,0.0,0.0001,0.0001,0.0005
