IsolationForest,LOF,OneClassSVM,count,mean,std,min,25%,50%,75%,max
-1,-1,-1,118.0,8.279661016949152,1.0201859493679795,6.0,8.0,9.0,9.0,9.0
-1,-1,1,32.0,8.96875,0.1767766952966369,8.0,9.0,9.0,9.0,9.0
-1,1,-1,252.0,8.063492063492063,1.2512688810506578,6.0,7.0,9.0,9.0,9.0
-1,1,1,462.0,8.64069264069264,0.9035420518059643,6.0,9.0,9.0,9.0,9.0
1,-1,-1,247.0,9.0,0.0,9.0,9.0,9.0,9.0,9.0
1,-1,1,467.0,8.91220556745182,0.28329918770505624,8.0,9.0,9.0,9.0,9.0
1,1,-1,247.0,8.97165991902834,0.1662794620046212,8.0,9.0,9.0,9.0,9.0
1,1,1,15454.0,8.987770156593761,0.1099138575407172,8.0,9.0,9.0,9.0,9.0
