IsolationForest,LOF,OneClassSVM,count,mean,std,min,25%,50%,75%,max
-1,-1,-1,118.0,5.991525423728813,3.3677600730462545,1.0,4.0,5.0,9.0,12.0
-1,-1,1,32.0,7.5,4.486539006635796,1.0,4.75,8.0,12.0,12.0
-1,1,-1,252.0,6.428571428571429,3.6356547143601174,1.0,3.0,6.0,10.0,12.0
-1,1,1,462.0,6.971861471861472,3.826677165977311,1.0,4.0,7.0,11.0,12.0
1,-1,-1,247.0,5.716599190283401,3.8403939623237875,1.0,2.0,4.0,10.0,12.0
1,-1,1,467.0,6.45610278372591,3.8182558168586693,1.0,3.0,6.0,10.0,12.0
1,1,-1,247.0,6.838056680161944,3.6534437853495514,1.0,4.0,6.0,11.0,12.0
1,1,1,15454.0,6.31519347741685,3.490450614310484,1.0,3.0,6.0,9.0,12.0
