IsolationForest,LOF,OneClassSVM,count,mean,std,min,25%,50%,75%,max
-1,-1,-1,118.0,2.110169491525424,0.485409304864783,1.0,2.0,2.0,2.0,3.0
-1,-1,1,32.0,2.84375,0.36890203262847354,2.0,3.0,3.0,3.0,3.0
-1,1,-1,252.0,2.1666666666666665,0.5750454684950168,1.0,2.0,2.0,3.0,3.0
-1,1,1,462.0,2.2532467532467533,0.43534246092773415,2.0,2.0,2.0,3.0,3.0
1,-1,-1,247.0,2.0607287449392713,0.23931702301278737,2.0,2.0,2.0,2.0,3.0
1,-1,1,467.0,2.119914346895075,0.39656463780966006,1.0,2.0,2.0,2.0,3.0
1,1,-1,247.0,2.1578947368421053,0.3653826664466532,2.0,2.0,2.0,2.0,3.0
1,1,1,15454.0,2.1157629092791512,0.3211620002961028,1.0,2.0,2.0,2.0,3.0
