IsolationForest,LOF,OneClassSVM,count,mean,std,min,25%,50%,75%,max
-1,-1,-1,118.0,0.8071135593220338,0.43234350499377217,0.4589,0.51955,0.5518,1.0088,1.566
-1,-1,1,32.0,0.7965499999999999,0.2962612981376297,0.509,0.6965,0.699,0.7073,1.5612
-1,1,-1,252.0,0.8864007936507936,0.4883147544787057,0.4453,0.47,0.645,1.5509,1.5794
-1,1,1,462.0,1.225781818181818,0.45189573751726725,0.4453,0.6992,1.5404,1.5570249999999999,1.5794
1,-1,-1,247.0,0.7536975708502023,0.28052683014838287,0.4994,0.5165,0.6845,0.9908,1.3124
1,-1,1,467.0,0.6934858672376873,0.18121196434841816,0.4954,0.5122,0.696,0.7243,1.3158
1,1,-1,247.0,0.795631174089069,0.2834188238548784,0.4468,0.522,0.7069,1.0178,1.3346
1,1,1,15454.0,0.7519221949009965,0.2451987563778418,0.4468,0.5206,0.7041,0.9994,1.3705
